2023-11-03 09:06:29,257 [main.py         | 48] INFO: Start to run instance_10
2023-11-03 09:06:43,260 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:10:00, pre time: 2023-11-03 01:00:00
2023-11-03 09:06:43,260 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:10:00
2023-11-03 09:06:43,260 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:44,928 [simulate_environment.py | 253] INFO: 2023-11-03 01:10:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:44,928 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:44,928 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:20:00, pre time: 2023-11-03 01:10:00
2023-11-03 09:06:44,928 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:20:00
2023-11-03 09:06:44,936 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:46,921 [simulate_environment.py | 253] INFO: 2023-11-03 01:20:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:46,921 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:46,921 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:30:00, pre time: 2023-11-03 01:20:00
2023-11-03 09:06:46,921 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:30:00
2023-11-03 09:06:46,924 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:48,551 [simulate_environment.py | 253] INFO: 2023-11-03 01:30:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:48,551 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:48,551 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:40:00, pre time: 2023-11-03 01:30:00
2023-11-03 09:06:48,551 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:40:00
2023-11-03 09:06:48,559 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:50,515 [simulate_environment.py | 253] INFO: 2023-11-03 01:40:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:50,515 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:50,515 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:50:00, pre time: 2023-11-03 01:40:00
2023-11-03 09:06:50,515 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:50:00
2023-11-03 09:06:50,515 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:52,172 [simulate_environment.py | 253] INFO: 2023-11-03 01:50:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:52,172 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:52,172 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:00:00, pre time: 2023-11-03 01:50:00
2023-11-03 09:06:52,172 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:00:00
2023-11-03 09:06:52,172 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:53,832 [simulate_environment.py | 253] INFO: 2023-11-03 02:00:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:53,832 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:53,832 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:10:00, pre time: 2023-11-03 02:00:00
2023-11-03 09:06:53,832 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:10:00
2023-11-03 09:06:53,832 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:55,991 [simulate_environment.py | 253] INFO: 2023-11-03 02:10:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:55,991 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:55,991 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:20:00, pre time: 2023-11-03 02:10:00
2023-11-03 09:06:55,991 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:20:00
2023-11-03 09:06:55,991 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:57,871 [simulate_environment.py | 253] INFO: 2023-11-03 02:20:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:57,871 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:57,872 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:30:00, pre time: 2023-11-03 02:20:00
2023-11-03 09:06:57,872 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:30:00
2023-11-03 09:06:57,873 [simulate_environment.py | 167] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:06:59,800 [simulate_environment.py | 253] INFO: 2023-11-03 02:30:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:06:59,800 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:06:59,800 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:40:00, pre time: 2023-11-03 02:30:00
2023-11-03 09:06:59,800 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:40:00
2023-11-03 09:06:59,804 [simulate_environment.py | 167] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:07:01,928 [simulate_environment.py | 253] INFO: 2023-11-03 02:40:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:01,928 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:01,943 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:50:00, pre time: 2023-11-03 02:40:00
2023-11-03 09:07:01,943 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:50:00
2023-11-03 09:07:01,943 [simulate_environment.py | 167] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 09:07:03,919 [simulate_environment.py | 253] INFO: 2023-11-03 02:50:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:03,919 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:03,919 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:00:00, pre time: 2023-11-03 02:50:00
2023-11-03 09:07:03,919 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:00:00
2023-11-03 09:07:03,929 [simulate_environment.py | 167] INFO: Get 2 unallocated order items, 3 ongoing order items, 0 completed order items
2023-11-03 09:07:05,693 [simulate_environment.py | 253] INFO: 2023-11-03 03:00:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:05,693 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:05,693 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:10:00, pre time: 2023-11-03 03:00:00
2023-11-03 09:07:05,693 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:10:00
2023-11-03 09:07:05,708 [simulate_environment.py | 167] INFO: Get 24 unallocated order items, 4 ongoing order items, 0 completed order items
2023-11-03 09:07:07,597 [simulate_environment.py | 253] INFO: 2023-11-03 03:10:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:07,597 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:07,605 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:20:00, pre time: 2023-11-03 03:10:00
2023-11-03 09:07:07,605 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:20:00
2023-11-03 09:07:07,614 [simulate_environment.py | 167] INFO: Get 40 unallocated order items, 4 ongoing order items, 0 completed order items
2023-11-03 09:07:10,604 [simulate_environment.py | 253] INFO: 2023-11-03 03:20:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:10,604 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:10,604 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:30:00, pre time: 2023-11-03 03:20:00
2023-11-03 09:07:10,604 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:30:00
2023-11-03 09:07:10,614 [simulate_environment.py | 167] INFO: Get 28 unallocated order items, 19 ongoing order items, 0 completed order items
2023-11-03 09:07:12,652 [simulate_environment.py | 253] INFO: 2023-11-03 03:30:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:12,652 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:12,652 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:40:00, pre time: 2023-11-03 03:30:00
2023-11-03 09:07:12,652 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:40:00
2023-11-03 09:07:12,661 [simulate_environment.py | 167] INFO: Get 28 unallocated order items, 15 ongoing order items, 4 completed order items
2023-11-03 09:07:14,413 [simulate_environment.py | 253] INFO: 2023-11-03 03:40:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:14,413 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:14,413 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:50:00, pre time: 2023-11-03 03:40:00
2023-11-03 09:07:14,413 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:50:00
2023-11-03 09:07:14,426 [simulate_environment.py | 167] INFO: Get 13 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 09:07:16,230 [simulate_environment.py | 253] INFO: 2023-11-03 03:50:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:16,230 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:16,245 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:00:00, pre time: 2023-11-03 03:50:00
2023-11-03 09:07:16,245 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:00:00
2023-11-03 09:07:16,254 [simulate_environment.py | 167] INFO: Get 13 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 09:07:18,331 [simulate_environment.py | 253] INFO: 2023-11-03 04:00:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:18,331 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:18,331 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:10:00, pre time: 2023-11-03 04:00:00
2023-11-03 09:07:18,336 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:10:00
2023-11-03 09:07:18,348 [simulate_environment.py | 167] INFO: Get 14 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 09:07:20,355 [simulate_environment.py | 253] INFO: 2023-11-03 04:10:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:20,363 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:20,363 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:20:00, pre time: 2023-11-03 04:10:00
2023-11-03 09:07:20,363 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:20:00
2023-11-03 09:07:20,365 [simulate_environment.py | 167] INFO: Get 15 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 09:07:22,085 [simulate_environment.py | 253] INFO: 2023-11-03 04:20:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:22,085 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:22,085 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:30:00, pre time: 2023-11-03 04:20:00
2023-11-03 09:07:22,085 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:30:00
2023-11-03 09:07:22,098 [simulate_environment.py | 167] INFO: Get 16 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 09:07:23,719 [simulate_environment.py | 253] INFO: 2023-11-03 04:30:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:23,734 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:23,734 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:40:00, pre time: 2023-11-03 04:30:00
2023-11-03 09:07:23,734 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:40:00
2023-11-03 09:07:23,739 [simulate_environment.py | 167] INFO: Get 20 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 09:07:25,683 [simulate_environment.py | 253] INFO: 2023-11-03 04:40:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:25,683 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:25,683 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:50:00, pre time: 2023-11-03 04:40:00
2023-11-03 09:07:25,683 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:50:00
2023-11-03 09:07:25,698 [simulate_environment.py | 167] INFO: Get 20 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 09:07:27,432 [simulate_environment.py | 253] INFO: 2023-11-03 04:50:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:27,432 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:27,432 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:00:00, pre time: 2023-11-03 04:50:00
2023-11-03 09:07:27,432 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:00:00
2023-11-03 09:07:27,446 [simulate_environment.py | 167] INFO: Get 20 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 09:07:29,078 [simulate_environment.py | 253] INFO: 2023-11-03 05:00:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:29,078 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:29,078 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:10:00, pre time: 2023-11-03 05:00:00
2023-11-03 09:07:29,078 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:10:00
2023-11-03 09:07:29,090 [simulate_environment.py | 167] INFO: Get 19 unallocated order items, 32 ongoing order items, 4 completed order items
2023-11-03 09:07:30,856 [simulate_environment.py | 253] INFO: 2023-11-03 05:10:00, Item 0302310004-16: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:30,856 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:30,856 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:20:00, pre time: 2023-11-03 05:10:00
2023-11-03 09:07:30,856 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:20:00
2023-11-03 09:07:30,864 [simulate_environment.py | 167] INFO: Get 12 unallocated order items, 8 ongoing order items, 35 completed order items
2023-11-03 09:07:32,706 [simulate_environment.py | 253] INFO: 2023-11-03 05:20:00, Item 0304490005-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:32,706 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:32,706 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:30:00, pre time: 2023-11-03 05:20:00
2023-11-03 09:07:32,706 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:30:00
2023-11-03 09:07:32,724 [simulate_environment.py | 167] INFO: Get 10 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 09:07:34,387 [simulate_environment.py | 253] INFO: 2023-11-03 05:30:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:34,387 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:34,387 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:40:00, pre time: 2023-11-03 05:30:00
2023-11-03 09:07:34,387 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:40:00
2023-11-03 09:07:34,395 [simulate_environment.py | 167] INFO: Get 13 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 09:07:36,006 [simulate_environment.py | 253] INFO: 2023-11-03 05:40:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:36,014 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:36,014 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:50:00, pre time: 2023-11-03 05:40:00
2023-11-03 09:07:36,014 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:50:00
2023-11-03 09:07:36,020 [simulate_environment.py | 167] INFO: Get 36 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 09:07:37,734 [simulate_environment.py | 253] INFO: 2023-11-03 05:50:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:37,734 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:37,734 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:00:00, pre time: 2023-11-03 05:50:00
2023-11-03 09:07:37,734 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:00:00
2023-11-03 09:07:37,744 [simulate_environment.py | 167] INFO: Get 37 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 09:07:39,372 [simulate_environment.py | 253] INFO: 2023-11-03 06:00:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:39,372 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:39,372 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:10:00, pre time: 2023-11-03 06:00:00
2023-11-03 09:07:39,372 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:10:00
2023-11-03 09:07:39,379 [simulate_environment.py | 167] INFO: Get 41 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 09:07:41,078 [simulate_environment.py | 253] INFO: 2023-11-03 06:10:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:41,078 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:41,078 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:20:00, pre time: 2023-11-03 06:10:00
2023-11-03 09:07:41,078 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:20:00
2023-11-03 09:07:41,098 [simulate_environment.py | 167] INFO: Get 41 unallocated order items, 2 ongoing order items, 43 completed order items
2023-11-03 09:07:42,700 [simulate_environment.py | 253] INFO: 2023-11-03 06:20:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:42,716 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:42,716 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:30:00, pre time: 2023-11-03 06:20:00
2023-11-03 09:07:42,716 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:30:00
2023-11-03 09:07:42,723 [simulate_environment.py | 167] INFO: Get 42 unallocated order items, 0 ongoing order items, 45 completed order items
2023-11-03 09:07:44,370 [simulate_environment.py | 253] INFO: 2023-11-03 06:30:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:44,370 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:44,370 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:40:00, pre time: 2023-11-03 06:30:00
2023-11-03 09:07:44,370 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:40:00
2023-11-03 09:07:44,382 [simulate_environment.py | 167] INFO: Get 48 unallocated order items, 0 ongoing order items, 45 completed order items
2023-11-03 09:07:46,029 [simulate_environment.py | 253] INFO: 2023-11-03 06:40:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:46,029 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:46,029 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:50:00, pre time: 2023-11-03 06:40:00
2023-11-03 09:07:46,029 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:50:00
2023-11-03 09:07:46,036 [simulate_environment.py | 167] INFO: Get 50 unallocated order items, 0 ongoing order items, 45 completed order items
2023-11-03 09:07:48,050 [simulate_environment.py | 253] INFO: 2023-11-03 06:50:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:48,050 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:48,050 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 07:00:00, pre time: 2023-11-03 06:50:00
2023-11-03 09:07:48,050 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 07:00:00
2023-11-03 09:07:48,053 [simulate_environment.py | 167] INFO: Get 43 unallocated order items, 8 ongoing order items, 45 completed order items
2023-11-03 09:07:49,880 [simulate_environment.py | 253] INFO: 2023-11-03 07:00:00, Item 0405380010-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:49,880 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:49,880 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 07:10:00, pre time: 2023-11-03 07:00:00
2023-11-03 09:07:49,880 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 07:10:00
2023-11-03 09:07:49,895 [simulate_environment.py | 167] INFO: Get 39 unallocated order items, 12 ongoing order items, 45 completed order items
2023-11-03 09:07:51,506 [simulate_environment.py | 253] INFO: 2023-11-03 07:10:00, Item 0405380010-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:51,506 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:51,506 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 07:20:00, pre time: 2023-11-03 07:10:00
2023-11-03 09:07:51,506 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 07:20:00
2023-11-03 09:07:51,520 [simulate_environment.py | 167] INFO: Get 38 unallocated order items, 13 ongoing order items, 45 completed order items
2023-11-03 09:07:53,187 [simulate_environment.py | 253] INFO: 2023-11-03 07:20:00, Item 0405380010-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:53,187 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 09:07:53,187 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 07:30:00, pre time: 2023-11-03 07:20:00
2023-11-03 09:07:53,187 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 07:30:00
2023-11-03 09:07:53,192 [simulate_environment.py | 167] INFO: Get 37 unallocated order items, 13 ongoing order items, 46 completed order items
2023-11-03 09:07:54,840 [simulate_environment.py | 253] INFO: 2023-11-03 07:30:00, Item 0531500014-1: state = 1 < 2, we can not finish the simulation
2023-11-03 09:07:54,840 [simulate_environment.py | 99] INFO: **************************************************
