2023-11-03 11:29:17,070 [main.py         | 48] INFO: Start to run instance_10
2023-11-03 11:29:29,857 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 6
2023-11-03 11:29:29,857 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 6
2023-11-03 11:29:29,865 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 6
2023-11-03 11:29:29,865 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:29,865 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 01:00:00, pre time: 2023-11-03 00:50:00
2023-11-03 11:29:29,865 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 01:00:00
2023-11-03 11:29:29,865 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:31,436 [simulate_environment.py | 262] INFO: 2023-11-03 01:00:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:31,436 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 7
2023-11-03 11:29:31,444 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 7
2023-11-03 11:29:31,444 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 7
2023-11-03 11:29:31,444 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 7
2023-11-03 11:29:31,444 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 7
2023-11-03 11:29:31,444 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:31,444 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 01:10:00, pre time: 2023-11-03 01:00:00
2023-11-03 11:29:31,444 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 01:10:00
2023-11-03 11:29:31,444 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:33,031 [simulate_environment.py | 262] INFO: 2023-11-03 01:10:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:33,031 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 8
2023-11-03 11:29:33,031 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 8
2023-11-03 11:29:33,031 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 8
2023-11-03 11:29:33,031 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 8
2023-11-03 11:29:33,031 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 8
2023-11-03 11:29:33,031 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:33,031 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 01:20:00, pre time: 2023-11-03 01:10:00
2023-11-03 11:29:33,031 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 01:20:00
2023-11-03 11:29:33,039 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:34,617 [simulate_environment.py | 262] INFO: 2023-11-03 01:20:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:34,617 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 9
2023-11-03 11:29:34,617 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 9
2023-11-03 11:29:34,617 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 9
2023-11-03 11:29:34,625 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 9
2023-11-03 11:29:34,625 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 9
2023-11-03 11:29:34,625 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:34,625 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 01:30:00, pre time: 2023-11-03 01:20:00
2023-11-03 11:29:34,625 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 01:30:00
2023-11-03 11:29:34,625 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:36,202 [simulate_environment.py | 262] INFO: 2023-11-03 01:30:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:36,210 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 10
2023-11-03 11:29:36,210 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 10
2023-11-03 11:29:36,210 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 10
2023-11-03 11:29:36,210 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 10
2023-11-03 11:29:36,210 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 10
2023-11-03 11:29:36,210 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:36,210 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 01:40:00, pre time: 2023-11-03 01:30:00
2023-11-03 11:29:36,210 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 01:40:00
2023-11-03 11:29:36,210 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:37,781 [simulate_environment.py | 262] INFO: 2023-11-03 01:40:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:37,781 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 11
2023-11-03 11:29:37,781 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 11
2023-11-03 11:29:37,781 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 11
2023-11-03 11:29:37,781 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 11
2023-11-03 11:29:37,781 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 11
2023-11-03 11:29:37,781 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:37,781 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 01:50:00, pre time: 2023-11-03 01:40:00
2023-11-03 11:29:37,781 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 01:50:00
2023-11-03 11:29:37,781 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:39,375 [simulate_environment.py | 262] INFO: 2023-11-03 01:50:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:39,375 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 12
2023-11-03 11:29:39,375 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 12
2023-11-03 11:29:39,375 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 12
2023-11-03 11:29:39,375 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 12
2023-11-03 11:29:39,375 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 12
2023-11-03 11:29:39,375 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:39,375 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 02:00:00, pre time: 2023-11-03 01:50:00
2023-11-03 11:29:39,375 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 02:00:00
2023-11-03 11:29:39,375 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:40,952 [simulate_environment.py | 262] INFO: 2023-11-03 02:00:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:40,960 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 13
2023-11-03 11:29:40,960 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 13
2023-11-03 11:29:40,960 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 13
2023-11-03 11:29:40,960 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 13
2023-11-03 11:29:40,960 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 13
2023-11-03 11:29:40,960 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:40,960 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 02:10:00, pre time: 2023-11-03 02:00:00
2023-11-03 11:29:40,960 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 02:10:00
2023-11-03 11:29:40,960 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:42,537 [simulate_environment.py | 262] INFO: 2023-11-03 02:10:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:42,537 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 14
2023-11-03 11:29:42,537 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 14
2023-11-03 11:29:42,545 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 14
2023-11-03 11:29:42,545 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 14
2023-11-03 11:29:42,545 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 14
2023-11-03 11:29:42,545 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:42,545 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 02:20:00, pre time: 2023-11-03 02:10:00
2023-11-03 11:29:42,545 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 02:20:00
2023-11-03 11:29:42,545 [simulate_environment.py | 176] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:44,131 [simulate_environment.py | 262] INFO: 2023-11-03 02:20:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:44,131 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 15
2023-11-03 11:29:44,131 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 15
2023-11-03 11:29:44,131 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 15
2023-11-03 11:29:44,131 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 15
2023-11-03 11:29:44,131 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 15
2023-11-03 11:29:44,131 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:44,131 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 02:30:00, pre time: 2023-11-03 02:20:00
2023-11-03 11:29:44,131 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 02:30:00
2023-11-03 11:29:44,139 [simulate_environment.py | 176] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:45,748 [simulate_environment.py | 262] INFO: 2023-11-03 02:30:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:45,748 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 16
2023-11-03 11:29:45,748 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 16
2023-11-03 11:29:45,756 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 16
2023-11-03 11:29:45,756 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 16
2023-11-03 11:29:45,756 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 16
2023-11-03 11:29:45,756 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:45,756 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 02:40:00, pre time: 2023-11-03 02:30:00
2023-11-03 11:29:45,756 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 02:40:00
2023-11-03 11:29:45,756 [simulate_environment.py | 176] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:47,358 [simulate_environment.py | 262] INFO: 2023-11-03 02:40:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:47,366 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 17
2023-11-03 11:29:47,366 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 17
2023-11-03 11:29:47,366 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 17
2023-11-03 11:29:47,366 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 17
2023-11-03 11:29:47,366 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 17
2023-11-03 11:29:47,374 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:47,374 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 02:50:00, pre time: 2023-11-03 02:40:00
2023-11-03 11:29:47,374 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 02:50:00
2023-11-03 11:29:47,374 [simulate_environment.py | 176] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 11:29:48,986 [simulate_environment.py | 262] INFO: 2023-11-03 02:50:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:48,986 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 18
2023-11-03 11:29:48,994 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 18
2023-11-03 11:29:48,994 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 18
2023-11-03 11:29:48,994 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 18
2023-11-03 11:29:48,994 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 18
2023-11-03 11:29:48,994 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:48,994 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 03:00:00, pre time: 2023-11-03 02:50:00
2023-11-03 11:29:48,994 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 03:00:00
2023-11-03 11:29:49,004 [simulate_environment.py | 176] INFO: Get 2 unallocated order items, 3 ongoing order items, 0 completed order items
2023-11-03 11:29:50,613 [simulate_environment.py | 262] INFO: 2023-11-03 03:00:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:50,613 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 19
2023-11-03 11:29:50,613 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 19
2023-11-03 11:29:50,613 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 19
2023-11-03 11:29:50,613 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 19
2023-11-03 11:29:50,621 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 19
2023-11-03 11:29:50,621 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:50,621 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 03:10:00, pre time: 2023-11-03 03:00:00
2023-11-03 11:29:50,621 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 03:10:00
2023-11-03 11:29:50,629 [simulate_environment.py | 176] INFO: Get 24 unallocated order items, 4 ongoing order items, 0 completed order items
2023-11-03 11:29:52,231 [simulate_environment.py | 262] INFO: 2023-11-03 03:10:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:52,231 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 20
2023-11-03 11:29:52,231 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 20
2023-11-03 11:29:52,231 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 20
2023-11-03 11:29:52,239 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 20
2023-11-03 11:29:52,239 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 19
2023-11-03 11:29:52,239 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:52,239 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 03:20:00, pre time: 2023-11-03 03:10:00
2023-11-03 11:29:52,239 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 03:20:00
2023-11-03 11:29:52,254 [simulate_environment.py | 176] INFO: Get 40 unallocated order items, 4 ongoing order items, 0 completed order items
2023-11-03 11:29:53,865 [simulate_environment.py | 262] INFO: 2023-11-03 03:20:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:53,865 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 21
2023-11-03 11:29:53,865 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 21
2023-11-03 11:29:53,865 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 20
2023-11-03 11:29:53,865 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 21
2023-11-03 11:29:53,872 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.000, visited node list: 19
2023-11-03 11:29:53,872 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:53,872 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 03:30:00, pre time: 2023-11-03 03:20:00
2023-11-03 11:29:53,872 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 03:30:00
2023-11-03 11:29:53,879 [simulate_environment.py | 176] INFO: Get 28 unallocated order items, 19 ongoing order items, 0 completed order items
2023-11-03 11:29:55,507 [simulate_environment.py | 262] INFO: 2023-11-03 03:30:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:55,507 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 22
2023-11-03 11:29:55,515 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 21
2023-11-03 11:29:55,515 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.000, visited node list: 20
2023-11-03 11:29:55,515 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 22
2023-11-03 11:29:55,515 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.800, visited node list: 20
2023-11-03 11:29:55,515 [simulate_environment.py | 107] INFO: **************************************************
2023-11-03 11:29:55,515 [simulate_environment.py | 111] INFO: cur time: 2023-11-03 03:40:00, pre time: 2023-11-03 03:30:00
2023-11-03 11:29:55,515 [simulate_environment.py | 149] INFO: Start to update the input of 2023-11-03 03:40:00
2023-11-03 11:29:55,520 [simulate_environment.py | 176] INFO: Get 28 unallocated order items, 15 ongoing order items, 4 completed order items
2023-11-03 11:29:57,157 [simulate_environment.py | 262] INFO: 2023-11-03 03:40:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 11:29:57,165 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_1 is  0.000, visited node list: 23
2023-11-03 11:29:57,165 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_2 is  0.000, visited node list: 21
2023-11-03 11:29:57,165 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_3 is  0.300, visited node list: 21
2023-11-03 11:29:57,165 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_4 is  0.000, visited node list: 22
2023-11-03 11:29:57,165 [evaluator.py    | 61] INFO: Traveling Distance of Vehicle V_5 is  0.800, visited node list: 20
2023-11-03 11:29:57,172 [simulate_environment.py | 107] INFO: **************************************************
