2023-11-03 08:39:40,574 [main.py         | 48] INFO: Start to run instance_10
2023-11-03 08:39:50,106 [simulate_environment.py | 253] INFO: 2023-11-03 00:30:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:39:50,106 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:39:50,106 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 00:40:00, pre time: 2023-11-03 00:30:00
2023-11-03 08:39:50,106 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 00:40:00
2023-11-03 08:39:50,106 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:39:51,899 [simulate_environment.py | 253] INFO: 2023-11-03 00:40:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:39:51,899 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:39:51,899 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 00:50:00, pre time: 2023-11-03 00:40:00
2023-11-03 08:39:51,899 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 00:50:00
2023-11-03 08:39:51,907 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:39:53,765 [simulate_environment.py | 253] INFO: 2023-11-03 00:50:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:39:53,765 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:39:53,765 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:00:00, pre time: 2023-11-03 00:50:00
2023-11-03 08:39:53,765 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:00:00
2023-11-03 08:39:53,773 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:39:55,659 [simulate_environment.py | 253] INFO: 2023-11-03 01:00:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:39:55,659 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:39:55,659 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:10:00, pre time: 2023-11-03 01:00:00
2023-11-03 08:39:55,659 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:10:00
2023-11-03 08:39:55,659 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:39:57,586 [simulate_environment.py | 253] INFO: 2023-11-03 01:10:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:39:57,586 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:39:57,586 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:20:00, pre time: 2023-11-03 01:10:00
2023-11-03 08:39:57,586 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:20:00
2023-11-03 08:39:57,586 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:39:59,409 [simulate_environment.py | 253] INFO: 2023-11-03 01:20:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:39:59,409 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:39:59,409 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:30:00, pre time: 2023-11-03 01:20:00
2023-11-03 08:39:59,409 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:30:00
2023-11-03 08:39:59,421 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:01,256 [simulate_environment.py | 253] INFO: 2023-11-03 01:30:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:01,256 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:01,256 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:40:00, pre time: 2023-11-03 01:30:00
2023-11-03 08:40:01,256 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:40:00
2023-11-03 08:40:01,256 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:02,914 [simulate_environment.py | 253] INFO: 2023-11-03 01:40:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:02,914 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:02,914 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 01:50:00, pre time: 2023-11-03 01:40:00
2023-11-03 08:40:02,914 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 01:50:00
2023-11-03 08:40:02,920 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:04,558 [simulate_environment.py | 253] INFO: 2023-11-03 01:50:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:04,558 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:04,558 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:00:00, pre time: 2023-11-03 01:50:00
2023-11-03 08:40:04,558 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:00:00
2023-11-03 08:40:04,558 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:06,360 [simulate_environment.py | 253] INFO: 2023-11-03 02:00:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:06,360 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:06,360 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:10:00, pre time: 2023-11-03 02:00:00
2023-11-03 08:40:06,360 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:10:00
2023-11-03 08:40:06,360 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:07,968 [simulate_environment.py | 253] INFO: 2023-11-03 02:10:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:07,968 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:07,968 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:20:00, pre time: 2023-11-03 02:10:00
2023-11-03 08:40:07,968 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:20:00
2023-11-03 08:40:07,982 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:09,618 [simulate_environment.py | 253] INFO: 2023-11-03 02:20:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:09,618 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:09,618 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:30:00, pre time: 2023-11-03 02:20:00
2023-11-03 08:40:09,618 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:30:00
2023-11-03 08:40:09,626 [simulate_environment.py | 167] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:11,305 [simulate_environment.py | 253] INFO: 2023-11-03 02:30:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:11,305 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:11,305 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:40:00, pre time: 2023-11-03 02:30:00
2023-11-03 08:40:11,305 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:40:00
2023-11-03 08:40:11,305 [simulate_environment.py | 167] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:12,954 [simulate_environment.py | 253] INFO: 2023-11-03 02:40:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:12,954 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:12,954 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 02:50:00, pre time: 2023-11-03 02:40:00
2023-11-03 08:40:12,958 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 02:50:00
2023-11-03 08:40:12,958 [simulate_environment.py | 167] INFO: Get 5 unallocated order items, 0 ongoing order items, 0 completed order items
2023-11-03 08:40:14,645 [simulate_environment.py | 253] INFO: 2023-11-03 02:50:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:14,645 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:14,645 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:00:00, pre time: 2023-11-03 02:50:00
2023-11-03 08:40:14,645 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:00:00
2023-11-03 08:40:14,661 [simulate_environment.py | 167] INFO: Get 2 unallocated order items, 3 ongoing order items, 0 completed order items
2023-11-03 08:40:16,400 [simulate_environment.py | 253] INFO: 2023-11-03 03:00:00, Item 0010370001-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:16,416 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:16,416 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:10:00, pre time: 2023-11-03 03:00:00
2023-11-03 08:40:16,416 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:10:00
2023-11-03 08:40:16,426 [simulate_environment.py | 167] INFO: Get 24 unallocated order items, 4 ongoing order items, 0 completed order items
2023-11-03 08:40:18,053 [simulate_environment.py | 253] INFO: 2023-11-03 03:10:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:18,053 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:18,053 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:20:00, pre time: 2023-11-03 03:10:00
2023-11-03 08:40:18,053 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:20:00
2023-11-03 08:40:18,066 [simulate_environment.py | 167] INFO: Get 40 unallocated order items, 4 ongoing order items, 0 completed order items
2023-11-03 08:40:19,681 [simulate_environment.py | 253] INFO: 2023-11-03 03:20:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:19,681 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:19,681 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:30:00, pre time: 2023-11-03 03:20:00
2023-11-03 08:40:19,681 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:30:00
2023-11-03 08:40:19,692 [simulate_environment.py | 167] INFO: Get 28 unallocated order items, 19 ongoing order items, 0 completed order items
2023-11-03 08:40:21,391 [simulate_environment.py | 253] INFO: 2023-11-03 03:30:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:21,391 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:21,391 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:40:00, pre time: 2023-11-03 03:30:00
2023-11-03 08:40:21,391 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:40:00
2023-11-03 08:40:21,397 [simulate_environment.py | 167] INFO: Get 28 unallocated order items, 15 ongoing order items, 4 completed order items
2023-11-03 08:40:22,995 [simulate_environment.py | 253] INFO: 2023-11-03 03:40:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:22,995 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:22,995 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 03:50:00, pre time: 2023-11-03 03:40:00
2023-11-03 08:40:22,995 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 03:50:00
2023-11-03 08:40:23,009 [simulate_environment.py | 167] INFO: Get 13 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 08:40:24,622 [simulate_environment.py | 253] INFO: 2023-11-03 03:50:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:24,622 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:24,622 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:00:00, pre time: 2023-11-03 03:50:00
2023-11-03 08:40:24,622 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:00:00
2023-11-03 08:40:24,638 [simulate_environment.py | 167] INFO: Get 13 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 08:40:26,241 [simulate_environment.py | 253] INFO: 2023-11-03 04:00:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:26,241 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:26,241 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:10:00, pre time: 2023-11-03 04:00:00
2023-11-03 08:40:26,246 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:10:00
2023-11-03 08:40:26,254 [simulate_environment.py | 167] INFO: Get 14 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 08:40:27,861 [simulate_environment.py | 253] INFO: 2023-11-03 04:10:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:27,861 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:27,872 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:20:00, pre time: 2023-11-03 04:10:00
2023-11-03 08:40:27,872 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:20:00
2023-11-03 08:40:27,879 [simulate_environment.py | 167] INFO: Get 15 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 08:40:29,525 [simulate_environment.py | 253] INFO: 2023-11-03 04:20:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:29,525 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:29,525 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:30:00, pre time: 2023-11-03 04:20:00
2023-11-03 08:40:29,525 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:30:00
2023-11-03 08:40:29,551 [simulate_environment.py | 167] INFO: Get 16 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 08:40:31,179 [simulate_environment.py | 253] INFO: 2023-11-03 04:30:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:31,179 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:31,179 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:40:00, pre time: 2023-11-03 04:30:00
2023-11-03 08:40:31,179 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:40:00
2023-11-03 08:40:31,192 [simulate_environment.py | 167] INFO: Get 20 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 08:40:32,950 [simulate_environment.py | 253] INFO: 2023-11-03 04:40:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:32,950 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:32,950 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 04:50:00, pre time: 2023-11-03 04:40:00
2023-11-03 08:40:32,964 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 04:50:00
2023-11-03 08:40:32,973 [simulate_environment.py | 167] INFO: Get 20 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 08:40:34,616 [simulate_environment.py | 253] INFO: 2023-11-03 04:50:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:34,616 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:34,616 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:00:00, pre time: 2023-11-03 04:50:00
2023-11-03 08:40:34,628 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:00:00
2023-11-03 08:40:34,629 [simulate_environment.py | 167] INFO: Get 20 unallocated order items, 31 ongoing order items, 4 completed order items
2023-11-03 08:40:36,265 [simulate_environment.py | 253] INFO: 2023-11-03 05:00:00, Item 0221280003-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:36,265 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:36,265 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:10:00, pre time: 2023-11-03 05:00:00
2023-11-03 08:40:36,273 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:10:00
2023-11-03 08:40:36,286 [simulate_environment.py | 167] INFO: Get 19 unallocated order items, 32 ongoing order items, 4 completed order items
2023-11-03 08:40:37,948 [simulate_environment.py | 253] INFO: 2023-11-03 05:10:00, Item 0302310004-16: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:37,948 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:37,948 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:20:00, pre time: 2023-11-03 05:10:00
2023-11-03 08:40:37,956 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:20:00
2023-11-03 08:40:37,957 [simulate_environment.py | 167] INFO: Get 12 unallocated order items, 8 ongoing order items, 35 completed order items
2023-11-03 08:40:39,695 [simulate_environment.py | 253] INFO: 2023-11-03 05:20:00, Item 0304490005-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:39,695 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:39,695 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:30:00, pre time: 2023-11-03 05:20:00
2023-11-03 08:40:39,695 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:30:00
2023-11-03 08:40:39,707 [simulate_environment.py | 167] INFO: Get 10 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 08:40:41,511 [simulate_environment.py | 253] INFO: 2023-11-03 05:30:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:41,511 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:41,511 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:40:00, pre time: 2023-11-03 05:30:00
2023-11-03 08:40:41,511 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:40:00
2023-11-03 08:40:41,520 [simulate_environment.py | 167] INFO: Get 13 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 08:40:43,230 [simulate_environment.py | 253] INFO: 2023-11-03 05:40:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:43,230 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:43,230 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 05:50:00, pre time: 2023-11-03 05:40:00
2023-11-03 08:40:43,242 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 05:50:00
2023-11-03 08:40:43,254 [simulate_environment.py | 167] INFO: Get 36 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 08:40:44,861 [simulate_environment.py | 253] INFO: 2023-11-03 05:50:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:44,861 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:44,861 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:00:00, pre time: 2023-11-03 05:50:00
2023-11-03 08:40:44,861 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:00:00
2023-11-03 08:40:44,879 [simulate_environment.py | 167] INFO: Get 37 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 08:40:46,495 [simulate_environment.py | 253] INFO: 2023-11-03 06:00:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:46,495 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:46,495 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:10:00, pre time: 2023-11-03 06:00:00
2023-11-03 08:40:46,496 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:10:00
2023-11-03 08:40:46,504 [simulate_environment.py | 167] INFO: Get 41 unallocated order items, 10 ongoing order items, 35 completed order items
2023-11-03 08:40:48,157 [simulate_environment.py | 253] INFO: 2023-11-03 06:10:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:48,157 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:48,167 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:20:00, pre time: 2023-11-03 06:10:00
2023-11-03 08:40:48,167 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:20:00
2023-11-03 08:40:48,176 [simulate_environment.py | 167] INFO: Get 41 unallocated order items, 2 ongoing order items, 43 completed order items
2023-11-03 08:40:49,822 [simulate_environment.py | 253] INFO: 2023-11-03 06:20:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:49,822 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:49,822 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:30:00, pre time: 2023-11-03 06:20:00
2023-11-03 08:40:49,822 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:30:00
2023-11-03 08:40:49,832 [simulate_environment.py | 167] INFO: Get 42 unallocated order items, 0 ongoing order items, 45 completed order items
2023-11-03 08:40:51,465 [simulate_environment.py | 253] INFO: 2023-11-03 06:30:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:51,465 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:51,465 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:40:00, pre time: 2023-11-03 06:30:00
2023-11-03 08:40:51,465 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:40:00
2023-11-03 08:40:51,473 [simulate_environment.py | 167] INFO: Get 48 unallocated order items, 0 ongoing order items, 45 completed order items
2023-11-03 08:40:53,098 [simulate_environment.py | 253] INFO: 2023-11-03 06:40:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:53,098 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:53,098 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 06:50:00, pre time: 2023-11-03 06:40:00
2023-11-03 08:40:53,098 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 06:50:00
2023-11-03 08:40:53,102 [simulate_environment.py | 167] INFO: Get 50 unallocated order items, 0 ongoing order items, 45 completed order items
2023-11-03 08:40:54,723 [simulate_environment.py | 253] INFO: 2023-11-03 06:50:00, Item 0320140007-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:54,723 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:54,723 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 07:00:00, pre time: 2023-11-03 06:50:00
2023-11-03 08:40:54,723 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 07:00:00
2023-11-03 08:40:54,739 [simulate_environment.py | 167] INFO: Get 43 unallocated order items, 8 ongoing order items, 45 completed order items
2023-11-03 08:40:56,390 [simulate_environment.py | 253] INFO: 2023-11-03 07:00:00, Item 0405380010-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:56,390 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:56,390 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 07:10:00, pre time: 2023-11-03 07:00:00
2023-11-03 08:40:56,390 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 07:10:00
2023-11-03 08:40:56,395 [simulate_environment.py | 167] INFO: Get 39 unallocated order items, 12 ongoing order items, 45 completed order items
2023-11-03 08:40:58,151 [simulate_environment.py | 253] INFO: 2023-11-03 07:10:00, Item 0405380010-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:58,151 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:58,151 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 07:20:00, pre time: 2023-11-03 07:10:00
2023-11-03 08:40:58,151 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 07:20:00
2023-11-03 08:40:58,161 [simulate_environment.py | 167] INFO: Get 38 unallocated order items, 13 ongoing order items, 45 completed order items
2023-11-03 08:40:59,888 [simulate_environment.py | 253] INFO: 2023-11-03 07:20:00, Item 0405380010-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:40:59,888 [simulate_environment.py | 99] INFO: **************************************************
2023-11-03 08:40:59,888 [simulate_environment.py | 103] INFO: cur time: 2023-11-03 07:30:00, pre time: 2023-11-03 07:20:00
2023-11-03 08:40:59,888 [simulate_environment.py | 140] INFO: Start to update the input of 2023-11-03 07:30:00
2023-11-03 08:40:59,910 [simulate_environment.py | 167] INFO: Get 37 unallocated order items, 13 ongoing order items, 46 completed order items
2023-11-03 08:41:01,574 [simulate_environment.py | 253] INFO: 2023-11-03 07:30:00, Item 0531500014-1: state = 1 < 2, we can not finish the simulation
2023-11-03 08:41:01,574 [simulate_environment.py | 99] INFO: **************************************************
